primary_tag,result,case_type,index,bundle_id,true_option_char,prediction,gt_plausibility,distractor_hardness,evidence,input_str,target_str
gender_or_age_filtering,delete_prompt,success,116,18024,E,E,5.0,2.0,"The input items are explicitly for men (men's watch, men's casual shoes). Candidate E is the only item explicitly identified as men's clothing, while most other candidates are women's items.",1. 邦顿手表男士机械表全自动防水潮流新概念学生钢皮带中国名牌男表; 2. 春季2019新款男士休闲鞋运动板鞋韩版潮流鞋子百搭黑色皮鞋男夏季,A. 新款东北冬季韩版时尚轻便保暖加绒防水防滑雪地靴女棉鞋短筒棉靴; B. 情侣一对戒指定制创意雕刻字纯银男女开口简约学生照片礼物首饰品; C. 冬装上衣甜美长袖毛呢外套毛领装饰麂皮绒chic呢子大衣中长款女-; D. 妖精的口袋春装chic小脚刺绣九分裤修身铅笔裤牛仔裤子女; E. 马切达春季男装日系复古创意撞色拼接卫衣青年圆领宽松套头上衣潮; F. 迷你小包包2018新款潮韩版简约百搭chic单肩斜挎少女包ins豆腐包; G. 热风2018夏季新款休闲复古松糕女鞋百搭厚底女士凉鞋H59W8601; H. 韩都衣舍2018韩版女装秋装新款系带显瘦荷叶边长袖连衣裙JN7654埕; I. 范思蓝恩黄色雪纺衬衫女设计感小众韩版灯笼袖很仙的上衣洋气衬衣; J. 高跟凉鞋女防水台女式真皮镂空水钻夏季新款33小码厚底粗跟鱼嘴鞋
gender_or_age_filtering,image_text,fail,116,18024,E,J,5.0,2.0,"The input items are explicitly for men (men's watch, men's casual shoes). Candidate E is the only item explicitly identified as men's clothing, while most other candidates are women's items.",1. 邦顿手表男士机械表全自动防水潮流新概念学生钢皮带中国名牌男表; 2. 春季2019新款男士休闲鞋运动板鞋韩版潮流鞋子百搭黑色皮鞋男夏季,A. 新款东北冬季韩版时尚轻便保暖加绒防水防滑雪地靴女棉鞋短筒棉靴; B. 情侣一对戒指定制创意雕刻字纯银男女开口简约学生照片礼物首饰品; C. 冬装上衣甜美长袖毛呢外套毛领装饰麂皮绒chic呢子大衣中长款女-; D. 妖精的口袋春装chic小脚刺绣九分裤修身铅笔裤牛仔裤子女; E. 马切达春季男装日系复古创意撞色拼接卫衣青年圆领宽松套头上衣潮; F. 迷你小包包2018新款潮韩版简约百搭chic单肩斜挎少女包ins豆腐包; G. 热风2018夏季新款休闲复古松糕女鞋百搭厚底女士凉鞋H59W8601; H. 韩都衣舍2018韩版女装秋装新款系带显瘦荷叶边长袖连衣裙JN7654埕; I. 范思蓝恩黄色雪纺衬衫女设计感小众韩版灯笼袖很仙的上衣洋气衬衣; J. 高跟凉鞋女防水台女式真皮镂空水钻夏季新款33小码厚底粗跟鱼嘴鞋
gender_or_age_filtering,image_text,fail,201,28795,H,A,5.0,2.0,"The input items are explicitly for men, and the ground-truth item is the only candidate clearly categorized for men, while most other candidates are explicitly for women.",1. LMTNZD夏季牛仔裤子男士韩版潮流宽松嘻哈港风直筒修身休闲哈伦裤; 2. 回力帆布鞋男高帮帆布鞋男鞋子男潮鞋2019新款男鞋夏季透气板鞋男,A. 马切达春季男装日系复古立领字母刺绣外套青年宽松休闲套头夹克潮; B. 素兮圆形贝壳耳环女925银耳钉气质韩国个性百搭潮人夸张耳饰耳坠; C. ins小皮鞋女潮复古2019新款春季百搭韩版网红仙女平底英伦单鞋女; D. 嘉里奥新款包包女包 真皮百搭单肩斜挎包 欧美时尚手提小方包; E. MONA法式冷淡风修身松紧腰过膝两粒扣风衣式收腰中长连衣裙女春秋; F. 新款925纯银针爱心满钻耳钉女韩国气质耳环长款个性百搭耳饰网红; G. 【sheii苏茵茵】 手工作品！英伦真皮粗跟雕花切尔西短靴女马丁靴; H. 天王表男士皮带自动机械手表 商务防水男表品牌正品腕表5844; I. 2018新款秋季复古显瘦格纹格子宽松中长款过膝chic风衣女外套潮; J. 黄色连衣裙女2019夏装新款夏季超仙甜美仙女裙a字裙流行森系裙子
gender_or_age_filtering,image_text,success,88,3684,F,F,5.0,2.0,"The input items are explicitly for men (men's watch, men's military-style shirt). Candidate F is the only item explicitly for men, while most other candidates are for women.",1. 邦顿手表男士机械表全自动防水潮流新概念学生钢皮带中国名牌男表; 2. 男道春季新款军事风多口袋衬衣男美式休闲长袖工装衬衫休闲外套潮,A. 小瑞靓包 圆形锁扣复古小方包2018新款女包简约百搭单肩斜挎小包; B. 连衣裙女秋装2018新款韩版中长款背心裙春秋长袖牛仔外套两件套裙; C. millie's/妙丽夏季罗马风松糕底一字带凉鞋女LGS14BL7; D. 小瑞靓包 锁扣小方包包女2019新款简约复古链条包斜挎包迷你小包; E. VEGA CHANG衬衫女长袖2019春秋新款韩版毛边宽松上衣格子毛呢衬衣; F. 小白鞋男韩版百搭潮流春季男鞋子潮内增高白色板鞋男休闲运动白鞋; G. 2017新款秋季百搭韩版学生高帮鞋女黑色英伦运动休闲厚底松糕鞋潮; H. chic风帽子女夏渔夫帽子女百搭贴标棉麻可折叠大檐遮阳盆帽太阳帽; I. 孜索2019春季新款白色打底毛衣女修身显瘦V领上衣长袖打底针织衫; J. 娜娜日记2018秋装新款女装学生宽松背带裤休闲裤女长裤子显瘦秒】
gender_or_age_filtering,image_text,success,204,18039,B,B,5.0,2.0,"The input items are explicitly for men, and the ground-truth item is the only candidate that is a men's clothing item, while all other candidates are women's items.",1. 马切达原创日系复古纯色剪裁休闲裤简约欧美风收口束脚裤男士布裤; 2. 邦顿手表男士机械表全自动防水潮流新概念学生钢皮带中国名牌男表,A. suitor牛仔裤基础款女水洗2019春装新款修身高腰卷边九分裤; B. 马切达秋季宽松圆领薄款打底衫男青年套头tee日系复古休闲做旧T恤; C. 【重复】嘉里奥新款真皮女单肩斜挎包 迷你潮流小猪包包马鞍包; D. superelephant2017秋冬新款方扣水钻一字拖时尚平底毛毛拖鞋外穿; E. 麻霖文艺原创棉麻女装2019春夏款清新印花轻薄苎麻连衣裙长裙; F. 范思蓝恩白色仿水貂绒外套女中长款2018冬新款零羊绒大衣毛呢外套; G. 足伊妮短靴女靴子马丁靴粗跟裸靴加绒袜靴2018新款韩版百搭袜子鞋; H. 欧洲站2019春季新款松糕鞋女真皮厚底徽章小白鞋系带运动休闲鞋潮; I. 连衣裙女2019春装新款法式小众拼色百褶背心裙配荷叶边衬衫两件套; J. FENDAS不规则假两件中长款宽松休闲露肩chic牛仔衬衫马甲上衣女夏
gender_or_age_filtering,delete_image_text,fail,116,18024,E,J,5.0,2.0,"The input items are explicitly for men (men's watch, men's casual shoes). Candidate E is the only item explicitly identified as men's clothing, while most other candidates are women's items.",1. 邦顿手表男士机械表全自动防水潮流新概念学生钢皮带中国名牌男表; 2. 春季2019新款男士休闲鞋运动板鞋韩版潮流鞋子百搭黑色皮鞋男夏季,A. 新款东北冬季韩版时尚轻便保暖加绒防水防滑雪地靴女棉鞋短筒棉靴; B. 情侣一对戒指定制创意雕刻字纯银男女开口简约学生照片礼物首饰品; C. 冬装上衣甜美长袖毛呢外套毛领装饰麂皮绒chic呢子大衣中长款女-; D. 妖精的口袋春装chic小脚刺绣九分裤修身铅笔裤牛仔裤子女; E. 马切达春季男装日系复古创意撞色拼接卫衣青年圆领宽松套头上衣潮; F. 迷你小包包2018新款潮韩版简约百搭chic单肩斜挎少女包ins豆腐包; G. 热风2018夏季新款休闲复古松糕女鞋百搭厚底女士凉鞋H59W8601; H. 韩都衣舍2018韩版女装秋装新款系带显瘦荷叶边长袖连衣裙JN7654埕; I. 范思蓝恩黄色雪纺衬衫女设计感小众韩版灯笼袖很仙的上衣洋气衬衣; J. 高跟凉鞋女防水台女式真皮镂空水钻夏季新款33小码厚底粗跟鱼嘴鞋
gender_or_age_filtering,delete_image_text,fail,201,28795,H,A,5.0,2.0,"The input items are explicitly for men, and the ground-truth item is the only candidate clearly categorized for men, while most other candidates are explicitly for women.",1. LMTNZD夏季牛仔裤子男士韩版潮流宽松嘻哈港风直筒修身休闲哈伦裤; 2. 回力帆布鞋男高帮帆布鞋男鞋子男潮鞋2019新款男鞋夏季透气板鞋男,A. 马切达春季男装日系复古立领字母刺绣外套青年宽松休闲套头夹克潮; B. 素兮圆形贝壳耳环女925银耳钉气质韩国个性百搭潮人夸张耳饰耳坠; C. ins小皮鞋女潮复古2019新款春季百搭韩版网红仙女平底英伦单鞋女; D. 嘉里奥新款包包女包 真皮百搭单肩斜挎包 欧美时尚手提小方包; E. MONA法式冷淡风修身松紧腰过膝两粒扣风衣式收腰中长连衣裙女春秋; F. 新款925纯银针爱心满钻耳钉女韩国气质耳环长款个性百搭耳饰网红; G. 【sheii苏茵茵】 手工作品！英伦真皮粗跟雕花切尔西短靴女马丁靴; H. 天王表男士皮带自动机械手表 商务防水男表品牌正品腕表5844; I. 2018新款秋季复古显瘦格纹格子宽松中长款过膝chic风衣女外套潮; J. 黄色连衣裙女2019夏装新款夏季超仙甜美仙女裙a字裙流行森系裙子
gender_or_age_filtering,delete_image_text,success,88,3684,F,F,5.0,2.0,"The input items are explicitly for men (men's watch, men's military-style shirt). Candidate F is the only item explicitly for men, while most other candidates are for women.",1. 邦顿手表男士机械表全自动防水潮流新概念学生钢皮带中国名牌男表; 2. 男道春季新款军事风多口袋衬衣男美式休闲长袖工装衬衫休闲外套潮,A. 小瑞靓包 圆形锁扣复古小方包2018新款女包简约百搭单肩斜挎小包; B. 连衣裙女秋装2018新款韩版中长款背心裙春秋长袖牛仔外套两件套裙; C. millie's/妙丽夏季罗马风松糕底一字带凉鞋女LGS14BL7; D. 小瑞靓包 锁扣小方包包女2019新款简约复古链条包斜挎包迷你小包; E. VEGA CHANG衬衫女长袖2019春秋新款韩版毛边宽松上衣格子毛呢衬衣; F. 小白鞋男韩版百搭潮流春季男鞋子潮内增高白色板鞋男休闲运动白鞋; G. 2017新款秋季百搭韩版学生高帮鞋女黑色英伦运动休闲厚底松糕鞋潮; H. chic风帽子女夏渔夫帽子女百搭贴标棉麻可折叠大檐遮阳盆帽太阳帽; I. 孜索2019春季新款白色打底毛衣女修身显瘦V领上衣长袖打底针织衫; J. 娜娜日记2018秋装新款女装学生宽松背带裤休闲裤女长裤子显瘦秒】
gender_or_age_filtering,delete_image_text,success,204,18039,B,B,5.0,2.0,"The input items are explicitly for men, and the ground-truth item is the only candidate that is a men's clothing item, while all other candidates are women's items.",1. 马切达原创日系复古纯色剪裁休闲裤简约欧美风收口束脚裤男士布裤; 2. 邦顿手表男士机械表全自动防水潮流新概念学生钢皮带中国名牌男表,A. suitor牛仔裤基础款女水洗2019春装新款修身高腰卷边九分裤; B. 马切达秋季宽松圆领薄款打底衫男青年套头tee日系复古休闲做旧T恤; C. 【重复】嘉里奥新款真皮女单肩斜挎包 迷你潮流小猪包包马鞍包; D. superelephant2017秋冬新款方扣水钻一字拖时尚平底毛毛拖鞋外穿; E. 麻霖文艺原创棉麻女装2019春夏款清新印花轻薄苎麻连衣裙长裙; F. 范思蓝恩白色仿水貂绒外套女中长款2018冬新款零羊绒大衣毛呢外套; G. 足伊妮短靴女靴子马丁靴粗跟裸靴加绒袜靴2018新款韩版百搭袜子鞋; H. 欧洲站2019春季新款松糕鞋女真皮厚底徽章小白鞋系带运动休闲鞋潮; I. 连衣裙女2019春装新款法式小众拼色百褶背心裙配荷叶边衬衫两件套; J. FENDAS不规则假两件中长款宽松休闲露肩chic牛仔衬衫马甲上衣女夏
gender_or_age_filtering,intent_image_text,fail,201,28795,H,A,5.0,2.0,"The input items are explicitly for men, and the ground-truth item is the only candidate clearly categorized for men, while most other candidates are explicitly for women.",1. LMTNZD夏季牛仔裤子男士韩版潮流宽松嘻哈港风直筒修身休闲哈伦裤; 2. 回力帆布鞋男高帮帆布鞋男鞋子男潮鞋2019新款男鞋夏季透气板鞋男,A. 马切达春季男装日系复古立领字母刺绣外套青年宽松休闲套头夹克潮; B. 素兮圆形贝壳耳环女925银耳钉气质韩国个性百搭潮人夸张耳饰耳坠; C. ins小皮鞋女潮复古2019新款春季百搭韩版网红仙女平底英伦单鞋女; D. 嘉里奥新款包包女包 真皮百搭单肩斜挎包 欧美时尚手提小方包; E. MONA法式冷淡风修身松紧腰过膝两粒扣风衣式收腰中长连衣裙女春秋; F. 新款925纯银针爱心满钻耳钉女韩国气质耳环长款个性百搭耳饰网红; G. 【sheii苏茵茵】 手工作品！英伦真皮粗跟雕花切尔西短靴女马丁靴; H. 天王表男士皮带自动机械手表 商务防水男表品牌正品腕表5844; I. 2018新款秋季复古显瘦格纹格子宽松中长款过膝chic风衣女外套潮; J. 黄色连衣裙女2019夏装新款夏季超仙甜美仙女裙a字裙流行森系裙子
gender_or_age_filtering,intent_image_text,success,88,3684,F,F,5.0,2.0,"The input items are explicitly for men (men's watch, men's military-style shirt). Candidate F is the only item explicitly for men, while most other candidates are for women.",1. 邦顿手表男士机械表全自动防水潮流新概念学生钢皮带中国名牌男表; 2. 男道春季新款军事风多口袋衬衣男美式休闲长袖工装衬衫休闲外套潮,A. 小瑞靓包 圆形锁扣复古小方包2018新款女包简约百搭单肩斜挎小包; B. 连衣裙女秋装2018新款韩版中长款背心裙春秋长袖牛仔外套两件套裙; C. millie's/妙丽夏季罗马风松糕底一字带凉鞋女LGS14BL7; D. 小瑞靓包 锁扣小方包包女2019新款简约复古链条包斜挎包迷你小包; E. VEGA CHANG衬衫女长袖2019春秋新款韩版毛边宽松上衣格子毛呢衬衣; F. 小白鞋男韩版百搭潮流春季男鞋子潮内增高白色板鞋男休闲运动白鞋; G. 2017新款秋季百搭韩版学生高帮鞋女黑色英伦运动休闲厚底松糕鞋潮; H. chic风帽子女夏渔夫帽子女百搭贴标棉麻可折叠大檐遮阳盆帽太阳帽; I. 孜索2019春季新款白色打底毛衣女修身显瘦V领上衣长袖打底针织衫; J. 娜娜日记2018秋装新款女装学生宽松背带裤休闲裤女长裤子显瘦秒】
gender_or_age_filtering,intent_image_text,success,116,18024,E,E,5.0,2.0,"The input items are explicitly for men (men's watch, men's casual shoes). Candidate E is the only item explicitly identified as men's clothing, while most other candidates are women's items.",1. 邦顿手表男士机械表全自动防水潮流新概念学生钢皮带中国名牌男表; 2. 春季2019新款男士休闲鞋运动板鞋韩版潮流鞋子百搭黑色皮鞋男夏季,A. 新款东北冬季韩版时尚轻便保暖加绒防水防滑雪地靴女棉鞋短筒棉靴; B. 情侣一对戒指定制创意雕刻字纯银男女开口简约学生照片礼物首饰品; C. 冬装上衣甜美长袖毛呢外套毛领装饰麂皮绒chic呢子大衣中长款女-; D. 妖精的口袋春装chic小脚刺绣九分裤修身铅笔裤牛仔裤子女; E. 马切达春季男装日系复古创意撞色拼接卫衣青年圆领宽松套头上衣潮; F. 迷你小包包2018新款潮韩版简约百搭chic单肩斜挎少女包ins豆腐包; G. 热风2018夏季新款休闲复古松糕女鞋百搭厚底女士凉鞋H59W8601; H. 韩都衣舍2018韩版女装秋装新款系带显瘦荷叶边长袖连衣裙JN7654埕; I. 范思蓝恩黄色雪纺衬衫女设计感小众韩版灯笼袖很仙的上衣洋气衬衣; J. 高跟凉鞋女防水台女式真皮镂空水钻夏季新款33小码厚底粗跟鱼嘴鞋
gender_or_age_filtering,co_occer_cf,success,88,3684,F,F,5.0,2.0,"The input items are explicitly for men (men's watch, men's military-style shirt). Candidate F is the only item explicitly for men, while most other candidates are for women.",1. 邦顿手表男士机械表全自动防水潮流新概念学生钢皮带中国名牌男表; 2. 男道春季新款军事风多口袋衬衣男美式休闲长袖工装衬衫休闲外套潮,A. 小瑞靓包 圆形锁扣复古小方包2018新款女包简约百搭单肩斜挎小包; B. 连衣裙女秋装2018新款韩版中长款背心裙春秋长袖牛仔外套两件套裙; C. millie's/妙丽夏季罗马风松糕底一字带凉鞋女LGS14BL7; D. 小瑞靓包 锁扣小方包包女2019新款简约复古链条包斜挎包迷你小包; E. VEGA CHANG衬衫女长袖2019春秋新款韩版毛边宽松上衣格子毛呢衬衣; F. 小白鞋男韩版百搭潮流春季男鞋子潮内增高白色板鞋男休闲运动白鞋; G. 2017新款秋季百搭韩版学生高帮鞋女黑色英伦运动休闲厚底松糕鞋潮; H. chic风帽子女夏渔夫帽子女百搭贴标棉麻可折叠大檐遮阳盆帽太阳帽; I. 孜索2019春季新款白色打底毛衣女修身显瘦V领上衣长袖打底针织衫; J. 娜娜日记2018秋装新款女装学生宽松背带裤休闲裤女长裤子显瘦秒】
gender_or_age_filtering,co_occer_cf,success,116,18024,E,E,5.0,2.0,"The input items are explicitly for men (men's watch, men's casual shoes). Candidate E is the only item explicitly identified as men's clothing, while most other candidates are women's items.",1. 邦顿手表男士机械表全自动防水潮流新概念学生钢皮带中国名牌男表; 2. 春季2019新款男士休闲鞋运动板鞋韩版潮流鞋子百搭黑色皮鞋男夏季,A. 新款东北冬季韩版时尚轻便保暖加绒防水防滑雪地靴女棉鞋短筒棉靴; B. 情侣一对戒指定制创意雕刻字纯银男女开口简约学生照片礼物首饰品; C. 冬装上衣甜美长袖毛呢外套毛领装饰麂皮绒chic呢子大衣中长款女-; D. 妖精的口袋春装chic小脚刺绣九分裤修身铅笔裤牛仔裤子女; E. 马切达春季男装日系复古创意撞色拼接卫衣青年圆领宽松套头上衣潮; F. 迷你小包包2018新款潮韩版简约百搭chic单肩斜挎少女包ins豆腐包; G. 热风2018夏季新款休闲复古松糕女鞋百搭厚底女士凉鞋H59W8601; H. 韩都衣舍2018韩版女装秋装新款系带显瘦荷叶边长袖连衣裙JN7654埕; I. 范思蓝恩黄色雪纺衬衫女设计感小众韩版灯笼袖很仙的上衣洋气衬衣; J. 高跟凉鞋女防水台女式真皮镂空水钻夏季新款33小码厚底粗跟鱼嘴鞋
gender_or_age_filtering,user_prefer_cf,success,88,3684,F,F,5.0,2.0,"The input items are explicitly for men (men's watch, men's military-style shirt). Candidate F is the only item explicitly for men, while most other candidates are for women.",1. 邦顿手表男士机械表全自动防水潮流新概念学生钢皮带中国名牌男表; 2. 男道春季新款军事风多口袋衬衣男美式休闲长袖工装衬衫休闲外套潮,A. 小瑞靓包 圆形锁扣复古小方包2018新款女包简约百搭单肩斜挎小包; B. 连衣裙女秋装2018新款韩版中长款背心裙春秋长袖牛仔外套两件套裙; C. millie's/妙丽夏季罗马风松糕底一字带凉鞋女LGS14BL7; D. 小瑞靓包 锁扣小方包包女2019新款简约复古链条包斜挎包迷你小包; E. VEGA CHANG衬衫女长袖2019春秋新款韩版毛边宽松上衣格子毛呢衬衣; F. 小白鞋男韩版百搭潮流春季男鞋子潮内增高白色板鞋男休闲运动白鞋; G. 2017新款秋季百搭韩版学生高帮鞋女黑色英伦运动休闲厚底松糕鞋潮; H. chic风帽子女夏渔夫帽子女百搭贴标棉麻可折叠大檐遮阳盆帽太阳帽; I. 孜索2019春季新款白色打底毛衣女修身显瘦V领上衣长袖打底针织衫; J. 娜娜日记2018秋装新款女装学生宽松背带裤休闲裤女长裤子显瘦秒】
gender_or_age_filtering,user_prefer_cf,success,116,18024,E,E,5.0,2.0,"The input items are explicitly for men (men's watch, men's casual shoes). Candidate E is the only item explicitly identified as men's clothing, while most other candidates are women's items.",1. 邦顿手表男士机械表全自动防水潮流新概念学生钢皮带中国名牌男表; 2. 春季2019新款男士休闲鞋运动板鞋韩版潮流鞋子百搭黑色皮鞋男夏季,A. 新款东北冬季韩版时尚轻便保暖加绒防水防滑雪地靴女棉鞋短筒棉靴; B. 情侣一对戒指定制创意雕刻字纯银男女开口简约学生照片礼物首饰品; C. 冬装上衣甜美长袖毛呢外套毛领装饰麂皮绒chic呢子大衣中长款女-; D. 妖精的口袋春装chic小脚刺绣九分裤修身铅笔裤牛仔裤子女; E. 马切达春季男装日系复古创意撞色拼接卫衣青年圆领宽松套头上衣潮; F. 迷你小包包2018新款潮韩版简约百搭chic单肩斜挎少女包ins豆腐包; G. 热风2018夏季新款休闲复古松糕女鞋百搭厚底女士凉鞋H59W8601; H. 韩都衣舍2018韩版女装秋装新款系带显瘦荷叶边长袖连衣裙JN7654埕; I. 范思蓝恩黄色雪纺衬衫女设计感小众韩版灯笼袖很仙的上衣洋气衬衣; J. 高跟凉鞋女防水台女式真皮镂空水钻夏季新款33小码厚底粗跟鱼嘴鞋
season_match,baseline,fail,2,11208,D,J,3.0,2.0,"The input features a spring-themed floral dress and accessories; the ground-truth item is a spring/summer-appropriate slide, whereas many distractors are winter-specific items like heavy jackets or fur-lined shoes.",1. 秋水伊人2018春秋装新款女装方领雪纺碎花系带印花小香风连衣裙子; 2. 韩国露娜网红仿珍珠耳环 女式气质长款耳坠新款ins耳钉韩版耳饰品,A. PPM2019春装新款牛仔外套女宽松短款oversize学生bf韩版百搭廓形; B. OTS2018冬季新款港味CHIC外套皮毛一体拼色机车服帅气短款外套女; C. MG小象小清新牛仔外套女宽松春季2019新款休闲短款夹克chic上衣潮; D. Steve Madden/思美登2018凉拖女鞋平底一字毛绒拖鞋外穿女SOFTEY; E. 一脚蹬毛毛鞋女冬加绒外穿2018新款百搭韩版复古仙女的鞋粗跟单鞋; F. 13良品2018新款高腰百搭中长款针织半身裙秋冬女包臀裙小个子裙子; G. 夏季潮鞋白色板鞋男韩版潮流圆头运动休闲鞋平底百搭小白鞋男鞋子; H. 花栗鼠小姐 波西米亚连衣裙女夏2019新款中裙压褶温柔风吊带裙; I. 2019夏装新款女修身显瘦短款玫红色露背连衣裙包臀chic裙子 L1874; J. AbbottVintage「玛奇朵」牛皮托特包大容量手提包单肩女包新品
season_match,baseline,fail,194,22303,I,D,3.0,2.0,"The input includes a spring/summer sneaker and earrings, but the ground-truth item is a winter-specific thick sweatshirt dress, creating a seasonal mismatch that makes the selection counterintuitive; however, it is chosen as the primary tag because the item's seasonal attribute is the most distinct feature compared to the other candidates.",1. deessesicile夏日新款复古时髦几何圆环白蝶贝925银针耳环/耳钉; 2. 老爹鞋女2019春款ins超火运动鞋学生小白鞋厚底真皮透气小能鞋子,A. 春季日系文艺小清新条纹纯棉长袖衬衫宽松阔版型男落肩衬衣情侣款; B. 网红同款牛仔裤女春秋2018新款韩版显瘦绑带紧身小脚裤九分裤修身; C. map/keds郑秀晶同款小白鞋女百搭休闲鞋韩版松糕厚底板鞋系带女鞋; D. 【商场同款】shes首饰花开时节手工滴油双层雏菊花朵戒指女指环; E. 抖音网红牛仔外套女百搭春秋季2019新款欧洲站中长款宽松休闲衣服; F. NOTHOMME日系潮牌立领牛津纺衬衫男款衬衣学院风清新浅蓝ifashion; G. 韩都衣舍2019韩版女装夏装新款一字肩条纹宽松显瘦连衣裙EK8154囡; H. 勿上热风秋款女士平底单鞋尖头浅口饰扣休闲鞋潮H01W8502; I. 米兰宣言 R617 文艺大码字母刺绣中长款加厚打底卫衣裙女 2018冬; J. YUMISOME  冰天雪地加绒牛仔裤显瘦弹性舒适深蓝女秋冬高腰长裤
season_match,baseline,success,77,7466,H,H,5.0,2.0,The input items (beret and thick padded winter coat) clearly define a winter outfit; the ground-truth snow boots are the only item that matches the winter season and completes the functional requirement for footwear.,1. AI 法式复古贝雷帽 羊毛含量高达90% 秋冬女画家帽毛呢南瓜帽子; 2. 棉服女2018新款韩版宽松中长款加厚羽绒棉衣学生冬季面包ins外套,A. Fellala翡拉拉星星系列人造珍珠开口戒指女 时尚指环简约食指戒指; B. STELLA LUNA春夏新款牛反毛圆头露趾绕踝绑带女凉鞋; C. LAOGUI老鬼原创中国风小众腔调设计师扇子包女士包手拿晚宴包; D. 我爱缪斯春季新款百搭个性奢华磨砂金色金属凹凸光面微镶锆石耳环; E. 白色毛呢裤女春季九分2019新款宽松羊毛阔腿哈伦裤休闲小脚萝卜裤; F. 罗家RMOJUL 2018秋装女装新款 立领喇叭袖牛仔鱼尾长裙连衣裙SW; G. 波点雪纺连衣裙女装2019春秋装新款韩版中长款过膝收腰很仙裙子夏; H. 冬季保暖雪地靴女2018新款韩版学生百搭厚底棉鞋女靴加厚加绒短靴; I. 2019甜美vetiver衬衫女仙女范蝴蝶结粉色衬衣小清新可爱白上衣春; J. Jewelry 高保色S925银针气质超闪爱心耳环锆石小巧精致耳钉女韩国
season_match,baseline,success,81,27147,C,C,5.0,2.0,"The input items (summer bag and straw beach hat) explicitly define a summer vacation theme; the ground-truth floral chiffon dress is a seasonal match for summer, whereas most distractors are winter-themed (boots, wool coat, autumn shoes).",1. XIAOYOUBAG迷你夏天小包包女2019新款上新链条斜挎小包女包百搭潮; 2. 赫本风大檐拉菲草帽子女夏天沙滩度假海边太阳帽小清新防晒遮阳帽,A. 韩版中跟粗跟短靴女后拉链及踝靴绒面切尔西靴秋冬新款方头马丁靴; B. 钱夫人CHINSTUDIO港风圈圈chic仿羊羔毛外套女秋冬装短毛茸茸上衣; C. 诗凡黎2018夏季新款韩版chic中长款小清新裙子碎花雪纺连衣裙; D. 小瑞靓包格纹枕头包斜挎包包女2018新款手提包单肩时尚百搭小包包; E. minelli时尚金色露趾细跟凉鞋 夏季新品欧美羊皮一字带高跟鞋; F. 海星家少女心皮鞋2019春夏新款文艺浅口方头蝴蝶结牛皮平底单鞋女; G. 衣舒阁白色雪纺连衣裙2019新款夏装欧洲站中长款气质鱼尾裙子欧货; H. KISSCAT接吻猫新款女包 真皮小方包时尚流苏斜挎包女DB875X2-56; I. ARMANI阿玛尼正品手表女款时尚潮流防水珍珠贝母女士手表AR1958; J. 鞋子女秋季2018新款休闲运动鞋女韩版老爹鞋厚底丑鞋百搭学生女鞋
season_match,intent_prompt,fail,2,11208,D,J,3.0,2.0,"The input features a spring-themed floral dress and accessories; the ground-truth item is a spring/summer-appropriate slide, whereas many distractors are winter-specific items like heavy jackets or fur-lined shoes.",1. 秋水伊人2018春秋装新款女装方领雪纺碎花系带印花小香风连衣裙子; 2. 韩国露娜网红仿珍珠耳环 女式气质长款耳坠新款ins耳钉韩版耳饰品,A. PPM2019春装新款牛仔外套女宽松短款oversize学生bf韩版百搭廓形; B. OTS2018冬季新款港味CHIC外套皮毛一体拼色机车服帅气短款外套女; C. MG小象小清新牛仔外套女宽松春季2019新款休闲短款夹克chic上衣潮; D. Steve Madden/思美登2018凉拖女鞋平底一字毛绒拖鞋外穿女SOFTEY; E. 一脚蹬毛毛鞋女冬加绒外穿2018新款百搭韩版复古仙女的鞋粗跟单鞋; F. 13良品2018新款高腰百搭中长款针织半身裙秋冬女包臀裙小个子裙子; G. 夏季潮鞋白色板鞋男韩版潮流圆头运动休闲鞋平底百搭小白鞋男鞋子; H. 花栗鼠小姐 波西米亚连衣裙女夏2019新款中裙压褶温柔风吊带裙; I. 2019夏装新款女修身显瘦短款玫红色露背连衣裙包臀chic裙子 L1874; J. AbbottVintage「玛奇朵」牛皮托特包大容量手提包单肩女包新品
